Name,Description,Address,Latitude,Longitude
"Camp Aqua Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Camp Aqua Hot Springs is open all year around. You can drive up to the hot springs. WIld Horse has limited handicap access.
Website: https://wildhorsehotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/camp-aqua-hot-springs.html","175 Camp Aqua Road, Hot Springs, Montana 59845",43.3124417,-103.6066328
"Canon Del Rio Inn &amp; Spa - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Canon Del Rio Inn &amp; Spa is accessible. You can drive up to the center. Once you are there it is an easy walk around the property. This hot springs are handicap accessible.
Website: https://canondelrio.com/
More Info: https://www.ultimatehotspringsguide.com/canon-del-rio-inn--spa.html","16445 NM-4, Jemez Springs, NM 87025",35.758448,-106.703153
"Canyon de Guadalupe Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐⭐ (5 out 5 stars) Ultimate Hot Springs Rating
The accessiblity is rated very difficult. The last 2 hours is off road on a playa next to a Laguna Salada lake bed.
Website: http://guadalupecanyonhotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/canyon-de-guadalupe-hot-springs.html","Carretera Federal No. 2 Mexicali-Tijuana Km. 28, Mexicali, B.C., Mexico",32.1542503,-115.78932209999999
"Canyon Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Canyon Hot Springs is accessible. You can drive up to the hot springs. It is an easy walk around the property. It is a large resort. The pools are handicap accessible.
Website: https://www.canyonhotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/canyon-hot-springs.html","35 km East of Revelstoke, BC",51.138439,-117.85884799999997
"Carey Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Carey Hot Springs is not accessible. It is private property.
Website: No
More Info: https://www.ultimatehotspringsguide.com/carey-hot-springs.html","Ripplebrooke, Oregon",45.0212334,-122.009802
"Carlin Country Cottages Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Carlin Country Cottages Hot Springs is very accessible. You can drive up the cottages. It is an easy walk around the property. The hot springs are not handicap accessible.
Website: https://www.carlincottages.com/
More Info: https://www.ultimatehotspringsguide.com/carlin-country-cottages-hot-springs.html","1623 Lake St, Calistoga, CA 94515",38.584628,-122.58135900000002
"Carlsbad Mineral Water Spa - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Carlsbad Mineral Water Spa is very accessible. You can drive up the spa.
Website: http://carlsbadalkalinewater.com/index.html
More Info: https://www.ultimatehotspringsguide.com/carlsbad-mineral-water-spa.html","2802 Carlsbad Blvd, Carlsbad, CA 92008",33.1600267,-117.352072
"Carson City Hot Springs Resort - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Accessibility is easy. You drive up to the resort. You can walk around the hot springs. Carson City Hot Springs has handicap accessibility.
Website: https://carsonhotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/carson-city-hot-springs-resort.html","1500 Old Hot Springs Rd, Carson City, NV 89706",39.1937989,-119.75268140000003
"Carson Hot Mineral Springs Resort - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Carson Hot Mineral Springs Resort is very accessible. You can drive up to the resort. There is no hiking involved unless you want to enjoy golf.
Website: https://carsonhotspringresort.com/
More Info: https://www.ultimatehotspringsguide.com/carson-hot-mineral-springs-resort.html","St. Martin's Springs Road St Martins Springs Rd, Carson, WA 98610",50.6200385,-116.0733586
"Castle Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Castle Hot Springs is very accessible. You can drive up to the hot springs. Castle Hot Springs is handicap accessible.
Website: http://www.castlehotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/castle-hot-springs.html","5050 East Castle Hot Springs Rd Castle Hot Springs, AZ 85342",33.9833663,-112.3604449
"Cave and Basin Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Cave and Basin Hot Springs is accessible. You can drive up to the hot springs. It is an easy walk around this national hot springs treasure.
Website: https://www.pc.gc.ca/en/lhn-nhs/ab/caveandbasin
More Info: https://www.ultimatehotspringsguide.com/cave-and-basin-hot-springs.html","311 Cave Ave, Banff, AB T0L 0C0, Canada",51.169031,-115.5914651
"Charles Motel and Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Charles Motel and Hot Springs is very accessible. You can drive up to the resort on paved road. Once you are there it is an easy walk around the property. This hot springs is handicap accessible.
Website: http://charlesmotelandhotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/charles-motel-and-hot-springs.html","601 N Broadway St, Truth or Consequences, NM 87901",33.1288716,-107.25772460000002
"Chattanooga Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Chattanooga Hot Springs is not easily accessible. The conditions of the dirt roads can be harsh depending on the season. The hike down to the springs is steep. During spring runoff this hot springs may be submerged.
Website: No
More Info: https://www.ultimatehotspringsguide.com/chattanooga-hot-springs.html","Atlanta, Idaho",43.8129557,-115.1173029
"Chena Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Chena Hot Springs is open 365 days a year. You can drive up to the resort depending on the weather and time of year. Chena has a ramp for handicap people in the main hot springs pool.
Website: https://chenahotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/chena-hot-springs.html","Mile 56.5 Chena Hot Springs Road Fairbanks, Alaska",65.051771,-146.05103840000004
"Chico Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Chico Hot Springs is very accessible. You can drive up to the resort. There is no hiking involved unless you want to enjoy the activities on the resort.
Website: http://www.chicohotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/chico-hot-springs.html","163 Chico Rd, Pray, MT 59065",45.33862509999999,-110.69222330000002
"Chinati Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Chinati Hot Springs is accessible by car. The last 20 miles is on a dirt road. Conditions are bad in the off season.
Website: http://www.chinatihotsprings.net/
More Info: https://www.ultimatehotspringsguide.com/chinati-hot-springs.html","1 Hot Springs Rd, Presidio, TX 79845",30.0382065,-104.5992846
"Conundrum Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐⭐ (5 out 5 stars) Ultimate Hot Springs Rating
The trailhead for the Conundrum Creek Trail is so close to Aspen. It takes about 5-8 hours to hike in and 3-6 hours to hike out, on average. The trail is at high elevation, beginning at about 8,000 feet and ending at about 11,200 feet. The Conundrum Hot Springs are located 8.5 miles from Conundrum Creek Trailhead off Castle Creek Road.
Website: https://www.fs.usda.gov/wps/portal/fsinternet/cs/recarea?ss=110308&amp;navtype=BROWSEBYSUBJECT&amp;cid=FSE_003738&amp;navid=110240000000000&amp;pnavid=110000000000000&amp;position=generalinfo&amp;recid=33168&amp;ttype=recarea&amp;pname=Conundrum%20
More Info: https://www.ultimatehotspringsguide.com/conundrum-hot-springs.html","Colorado 81611",39.0115457,-106.89130080000001
"Corwin Hot Springs - ULTIMATE HOT SPRINGS GUIDE","No Rating
Yellowstone Hot Springs is accessible. You can drive up to the resort. Yellowstone is handicap accessible.
Website: http://yellowstonehotsprings.us/
More Info: https://www.ultimatehotspringsguide.com/corwin-hot-springs.html","24 East Gate Road, Gardiner, Montana",45.11213799999999,-110.79232810000002
"Cottonwood Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Cottonwood Hot Springs is accessible. You can drive up to the resort. It is an easy walk around Cottonwood. The facility is handicap accessible.
Website: http://www.cottonwood-hot-springs.com/colorado/
More Info: https://www.ultimatehotspringsguide.com/cottonwood-hot-springs.html","18999 Co Rd 306, Buena Vista, CO 81211",38.8127685,-106.22181869999997
"Cougar Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐⭐ (5 out 5 stars) Ultimate Hot Springs Rating
Accessibility is good You can drive right up the the parking area at the hot springs. Once in the parking it is a 1/4 mile through the forest. The path is well worn and easy to follow.
Website: https://www.fs.usda.gov/recarea/willamette/recarea/?recid=4391
More Info: https://www.ultimatehotspringsguide.com/cougar-hot-springs.html","Cougar Dam Rd, Blue River, OR 97413",44.0830227,-122.2384166
"Cove Creek Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Cove Creek Hot Springs is accessible. You can drive up to the hot springs. You hike down a hill to the riverside.
Website: No
More Info: https://www.ultimatehotspringsguide.com/cove-creek-hot-springs.html","Stanley, Idaho",44.26324400000001,-114.8195244
"Cove Warm Springs Pool - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Cove Warm Springs Pool is not accessible. The pool is currently closed till further notice.
Website: https://www.facebook.com/CoveSwimmingPool/
More Info: https://www.ultimatehotspringsguide.com/cove-warm-springs-pool.html","907 Water St. Cove, Oregon",45.2934424,-117.8071273
"Crater Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
Crater Hot Springs is very accessible. You can drive right up to the resort. Once at the resort it is an easy walk around the property. Homestead is handicap accessible.
Website: https://homesteadresort.com/utah-resort-things-to-do/homestead-crater/
More Info: https://www.ultimatehotspringsguide.com/crater-hot-springs.html","700 Homestead Dr, Midway, UT 84049",40.5239251,-111.48500150000001
"Creekside Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Creekside Hot Springs is accessible. You can drive up to the resort. It is an easy walk around Cottonwood. The facility is not handicap accessible.
Website: https://creeksidehotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/creekside-hot-springs.html","15654 Co Rd 289A, Nathrop, CO 81236",38.7235254,-106.17409600000002
"Crowley Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐⭐ (5 out 5 stars) Ultimate Hot Springs Rating
Crowley Hot Spring accessibility is good. You drive up to the hot spring. You walk on a long board walk to the hot springs.
Website: No Website
More Info: https://www.ultimatehotspringsguide.com/crowley-hot-springs.html","Inyo National Forest California",37.6610361,-118.76776460000002
"Crystal Crane Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Crystal Crane Hot Springs is accessible. Open 365 days of the year. You can drive up to the property. The hot springs has a huge property to walk around. This hot springs has limited handicap accessibility.
Website: https://www.cranehotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/crystal-crane-hot-springs.html","59315 OR-78, Burns, OR 97720",43.44107899999999,-118.638867
"Crystal Hot Springs - ULTIMATE HOT SPRINGS GUIDE","(3 out 5 stars) Good Hot Springs Rating
Crystal Hot Springs is very accessible. You can drive right up to the resort. Once at the resort it is an easy walk. The facility is handicap accessible.
Website: http://www.crystalhotsprings.net/
More Info: https://www.ultimatehotspringsguide.com/crystal-hot-springs.html","8215 UT-38, Honeyville, UT 84314",41.65919940000001,-112.08762160000003
"Dakota Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Dakota Hot Springs is accessible. You can drive up to the inn. It is an easy walk around Dakota. The facility has limited handicap accessibility.
Website: http://www.dakotahotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/dakota-hot-springs.html","1 Malibu Blvd, Penrose, CO 81240",38.418433,-105.05613199999999
"David Walley's 1862 Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
David Walley's 1862 is very accessible. You are able to drive up to the property. Once there it is a short easy walk around the landmark hot springs.
Website: https://davidwalleys1862.com/restaurants-and-spas/1862-restaurant-and-saloon
More Info: https://www.ultimatehotspringsguide.com/david-walleys-1862.html","2001 Foothill Rd, Gardnerville, NV 89460",38.9809481,-119.8329623
"Death Valley Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Death Valley Hot Springs is very accessible. You drive up to the house on the Delights Resort property. The hot springs have handicap accessibility.
Website: https://www.airbnb.com/rooms/48304942?source_impression_id=p3_1620779716_uuJv%2BsaasRTbneyg&amp;guests=1&amp;adults=1
More Info: https://www.ultimatehotspringsguide.com/death-valley-hot-springs.html","Tecopa, California",35.8758626,-116.2277371
"Deep Creek Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐⭐ (5 out 5 stars) Ultimate Hot Springs Rating
Deep Creek Hot Springs has basically two routes. Both are difficult level. The first route is from Bowden Ranch which is a 2 mile hike down and up a steep mountain. The other is a 6 mile mostly even hike along Bradford Ridge Path.
Website: https://www.fs.usda.gov/recarea/sbnf/recarea/?recid=34152
More Info: https://www.ultimatehotspringsguide.com/deep-creek-hot-springs.html","6100 Bowen Ranch Road Apple Valley, Ca",34.339409,-117.176964
"Deer Creek Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Deer Creek Hot Springs accessibility is good. You can drive right up to the parking area. Drive across the bridge to the parking area and walk down to the river to the hot springs. It is an easy hike along the river to reach the hot springs.
Website: No website
More Info: https://www.ultimatehotspringsguide.com/deer-creek-hot-springs.html","Blue River, Oregon",44.2391807,-122.05900329999997
"Deer Valley Ranch - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Deer Valley Ranch Hot Springs is accessible. You can drive up to the ranch. It is an easy walk around Deer Valley. The facility has limited handicap accessibility.
Website: https://www.deervalleyranch.com/
More Info: https://www.ultimatehotspringsguide.com/deer-valley-ranch.html","16825 Co Rd 162, Nathrop, CO 81236",38.7252731,-106.1799621
